feature_id	tweet_id_str	tweet_text	tweet_created_at	tweet_user_location	tweet_user_timezone	tweet_coordinates_latitude	tweet_coordinates_longitude	tweet_placeid	char_position	text	geoNameId	toponym	country_code	longitude	latitude	surrogate_geojson	uncertain_semantics	vague	overlapping_ambiguous	non_overlapping_ambiguous	not_in_geonames
3355	489470710645932033	Gaza deaths pass 200 amid more fire: The death toll from nine days of violence between Is... http://t.co/HIZqLU2rtZ ( @bbcbreaking @BBC)	Wed Jul 16 18:04:46 +0000 2014	Worldwide	Amsterdam				0	Gaza	281133	Gaza	PS	34.46667	31.5						
3356	517886941296361472	RT @ChrisPhelps10: Is it against the law to cut the wires to a tornado siren ?? I can sleep in storms but these sirens gotta go ???	Fri Oct 03 04:00:43 +0000 2014																		
3357	510443521095254016	@scottmcpartland Yeah i got the flu from the weather	Fri Sep 12 15:03:13 +0000 2014	Brooklyn, ny	Quito																
3358	508209129144340480	Baja_500 Baja Race The Quran's Verses of Violence (http://t.co/6WLsnrHjkc)  http://t.co/F1u0ztnIwG	Sat Sep 06 11:04:33 +0000 2014	Baja California Mexico	Mountain Time (US & Canada)																
3359	489167964206555136	"7/15/14 - 6:00 PM Radar Update

The flood watch has been dropped, but the thunderstorm watch remains in place... http://t.co/38TMKRM7oF"	Tue Jul 15 22:01:45 +0000 2014	Bel Air, MD																	
3360	502485969636171776	"Imran Khan's plea for the people of Pakistan to protest in their respective cities, lets show 2 world we're united! 
http://t.co/Z2SK6fuluu"	Thu Aug 21 16:02:45 +0000 2014	United Kingdom	London				36	Pakistan	1168579	Islamic Republic of Pakistan	PK	70	30						
3361	545791264365772800	"#NowListeningTo The Knocks - Savior (Ft. Wes Miles of Ra Ra Riot) on http://t.co/ZGF08xMybd #GotIndie?"	Fri Dec 19 04:02:32 +0000 2014	Papakowhai, New Zealand	Wellington																
3362	486555341161652224	http://t.co/Z3CDdw24iv RELEASE: New Statistical Analysis Shows Violence, Not DACA, Is Behind Surge of Minors at the Border	Tue Jul 08 17:00:07 +0000 2014																		
3363	491327523092189184	Public health experts in the US are urging people to get vaccinated against measles after a spike in cases in the country this year.	Mon Jul 21 21:03:04 +0000 2014	Perth, West Australia																	
3364	491147827104337920	The LA riot was craaaazy ?	Mon Jul 21 09:09:01 +0000 2014	California ?	Pacific Time (US & Canada)				4	LA	5368361	Los Angeles	US	-118.24368	34.05223						
3365	497593441614716928	RT @ANI_news: Mumbai :Fire at a hotel in Vashi today early morning,firemen manage to douse the fire.1 dead and more than 20 injured http://…	Fri Aug 08 04:01:36 +0000 2014	Lucknow					14	Mumbai	1275339	Mumbai	IN	72.88261	19.07283						
3366	497593441614716928	RT @ANI_news: Mumbai :Fire at a hotel in Vashi today early morning,firemen manage to douse the fire.1 dead and more than 20 injured http://…	Fri Aug 08 04:01:36 +0000 2014	Lucknow					41	Vashi	6698268	Vashi	IN	73.00055	19.07867						
3367	510534780963020800	"Kimler yok ki! ""8 #Authors Whose Biggest Successes Came After The Age of 50 - BOOK RIOT"" - http://t.co/UpJHLW4hb3 via @bundletw"	Fri Sep 12 21:05:51 +0000 2014		Istanbul																
3368	530541751292145665	RT @b_foley: @mbeisen Pfft. They've already stopped taking vaccines. We're expecting their extinction with the next measles epidemic.	Fri Nov 07 02:06:25 +0000 2014	Portland, OR	Arizona																
3369	488685721905930241	a flood of circle - The Beautiful Monkeys (Long Ver.)    http://t.co/ZVqNzoDaFa	Mon Jul 14 14:05:30 +0000 2014		Irkutsk																
3370	537154983796670464	Burn the flag, riots, looting... is that supposed to change the judges mind? Or prove their case? Protest a crime with more crime? #smart	Tue Nov 25 08:05:02 +0000 2014	Decatur Illinois	Central Time (US & Canada)	39.912319	-88.96032	2bd5c6fdba5bdbe2													
3371	507982749932584960	"#Iran, the Headquarter of #ISIS, Denys gov help to the Daravish: Earthquake stricken village deprived of any aid http://t.co/xgs3DNvd3s g"	Fri Sep 05 20:05:00 +0000 2014						1	Iran	130758	Islamic Republic of Iran	IR	53	32						
3372	544825137447460864	World: Surviving the Haiti Earthquake - http://t.co/5lVWHXgL91 http://t.co/kZ44CG6LXw	Tue Dec 16 12:03:29 +0000 2014		Central Time (US & Canada)				21	Haiti	3723988	Republic of Haiti	HT	-72.41667	19						
3373	561147744400990209	RT @beachumbrellas1: More dangerous than Ebola the Black Cone Flu is spreading fast! #amreading #thriller #kindle http://t.co/usvkXEEV5T	Fri Jan 30 13:03:42 +0000 2015	Worldwide	Central Time (US & Canada)																
3374	516197608273248256	RT @alexthescribe: @asholles ...who was from Uganda about the bloody place. How she almost died of malaria ettc. The Ugandan girl was like:…	Sun Sep 28 12:07:54 +0000 2014	Jamaica • W. Europe	London																
3375	540868828675063808	@19michelle73 LETS BURN THIS MOTHA FUCKA DOWN!@!!!!!! TO THE GROUND! #riot	Fri Dec 05 14:02:32 +0000 2014	Toronto, Canada	Eastern Time (US & Canada)																
3376	560592654858067968	RT @LovLikeJesus: We must not believe the Evil One when he tells us that there is nothing we can do in the face of violence, injustice and …	Thu Jan 29 00:17:58 +0000 2015	Cavite, Philippines	Pacific Time (US & Canada)																
3377	489818062581817344	@kevinlovestech well… depends if it’s truly food poisoning or the flu or…	Thu Jul 17 17:05:01 +0000 2014	Calgary, AB	Eastern Time (US & Canada)																
3378	491689695873482752	The Global Fund to Fight AIDS, TB and Malaria is the top donor in QuODA on maximizing efficiency. http://t.co/2XxmSuhHPc via @CGDev	Tue Jul 22 21:02:13 +0000 2014	Opinions are my own.	Quito																
3379	532474083787554816	RT @ChaeraWorld: The earthquake in Japan proved how much They love and protect each other !#happybirthdaysandarapark http://t.co/z5EB3VcfQI	Wed Nov 12 10:04:49 +0000 2014		New Caledonia				35	Japan	1861060	Japan	JP	139.75309	35.68536						
3380	489515882842836993	RT @CJPME: Here is a list of Canadian demonstrations against the violence in #Gaza http://t.co/3sHnzRuRSn - Don't miss the event closest to…	Wed Jul 16 21:04:15 +0000 2014						78	Gaza	281132	Gaza Strip	PS	34.33333	31.41667	"{""features"":[{""geometry"":{""coordinates"":[34.46667,31.5]},""properties"":{""geoNameId"":281133,""toponym"":""Gaza"",""countryCode"":""PS"",""positions"":[78]}},{""geometry"":{""coordinates"":[34.45591,31.25857]},""properties"":{""geoNameId"":7870269,""toponym"":""Gaza"",""countryCode"":""IL"",""positions"":[78]}},{""geometry"":{""coordinates"":[34.33333,31.41667]},""properties"":{""geoNameId"":281132,""toponym"":""Gaza Strip"",""countryCode"":""PS"",""positions"":[78]}}]}"			true		
3381	556949767419617280	"RT @kiskeacity: ""Raoul Peck: Après The Earthquake"": a restropective of Raoul Peck's films with the acclaimed Haitian… http://t.co/FrEsrUatJb"	Sun Jan 18 23:02:26 +0000 2015		Quito																
3382	497306986128896000	@_AndreaUrbanFoX @stephenpollard and the government want to send arms for the rebels but not a democracy	Thu Aug 07 09:03:19 +0000 2014	London, planet earth																	
3383	498876650055303170	RT @somersetlocal: Somerset flood schemes get the go ahead Two schemes to protect communities on the Somerset Levels and moors from... http…	Mon Aug 11 17:00:36 +0000 2014	a31@winnit.co.uk	London				19	Somerset	2637532	Somerset	GB	-3	51.08333						
3384	498876650055303170	RT @somersetlocal: Somerset flood schemes get the go ahead Two schemes to protect communities on the Somerset Levels and moors from... http…	Mon Aug 11 17:00:36 +0000 2014	a31@winnit.co.uk	London				101	Somerset	2637532	Somerset	GB	-3	51.08333						
3385	493395454680641536	Zimbabwe at risk of Measles Outbreak - The Sunday Mail http://t.co/OVlFIxpsSG	Sun Jul 27 14:00:17 +0000 2014						0	Zimbabwe	878675	Republic of Zimbabwe	ZW	29.75	-19						
3386	497292210149552128	//Myth Loki is afflicted with fire, not ice. but I like the ice parts. So since it's my spin on the myths I let him have both cause magic.	Thu Aug 07 08:04:36 +0000 2014	tv land	Amsterdam																
3387	561345325424578561	Army Corps Releases Northeast Coastal Flood Risk Management Framework: The U.S. Army Corps of Engineers on Wed... http://t.co/sE9vmJlKsk	Sat Jan 31 02:08:49 +0000 2015	iPhone: 29.629501,-81.202850	Quito																
3388	488973676608356353	RT @sommervillebbc: Netanyahu: “If Hamas rejects the ceasefire &amp; the rocket fire doesn’t stop, we are prepared to continue and intensify ou…	Tue Jul 15 09:09:43 +0000 2014	Jotunheim	Jakarta																
3389	514504799136780288	RT @mumbly_joe: Any dudes confused abt why people were equating stolen nudie pics to sexual violence should pay attention to the threats ag…	Tue Sep 23 20:01:17 +0000 2014	DCish	Eastern Time (US & Canada)																
3390	559531742260764672	Cena wins we riot, CURBSTOMPIN TIME for the Beast #RoyalRumble2015	Mon Jan 26 02:02:17 +0000 2015																		
3391	523504323968663552	"@ChuckRagan The theme for ""The Flame in the Flood"" is quite possibly the most beautiful song I have ever heard."	Sat Oct 18 16:02:11 +0000 2014		Newfoundland																
3392	489077075639156736	Protest Against The Brutal Attack on Gaza, Thursday 17th, 11:30, Israeli Embassy, 3 Aurangzeb Road, Delhi. Do... http://t.co/DEswQ1WbKm	Tue Jul 15 16:00:36 +0000 2014	kerala	Hawaii				37	Gaza	281132	Gaza Strip	PS	34.33333	31.41667	"{""features"":[{""geometry"":{""coordinates"":[34.46667,31.5]},""properties"":{""geoNameId"":281133,""toponym"":""Gaza"",""countryCode"":""PS"",""positions"":[37]}},{""geometry"":{""coordinates"":[34.45591,31.25857]},""properties"":{""geoNameId"":7870269,""toponym"":""Gaza"",""countryCode"":""IL"",""positions"":[37]}},{""geometry"":{""coordinates"":[34.33333,31.41667]},""properties"":{""geoNameId"":281132,""toponym"":""Gaza Strip"",""countryCode"":""PS"",""positions"":[37]}}]}"			true		
3393	489077075639156736	Protest Against The Brutal Attack on Gaza, Thursday 17th, 11:30, Israeli Embassy, 3 Aurangzeb Road, Delhi. Do... http://t.co/DEswQ1WbKm	Tue Jul 15 16:00:36 +0000 2014	kerala	Hawaii				65	Israeli Embassy	1261481	New Delhi	IN	77.22445	28.63576						true
3394	489077075639156736	Protest Against The Brutal Attack on Gaza, Thursday 17th, 11:30, Israeli Embassy, 3 Aurangzeb Road, Delhi. Do... http://t.co/DEswQ1WbKm	Tue Jul 15 16:00:36 +0000 2014	kerala	Hawaii				82	3 Aurangzeb Road	1261481	New Delhi	IN	77.22445	28.63576						true
3395	489077075639156736	Protest Against The Brutal Attack on Gaza, Thursday 17th, 11:30, Israeli Embassy, 3 Aurangzeb Road, Delhi. Do... http://t.co/DEswQ1WbKm	Tue Jul 15 16:00:36 +0000 2014	kerala	Hawaii				100	Delhi	1261481	New Delhi	IN	77.22445	28.63576						
3396	498350001312251905	Photo: Instagram ecogator by ecogator More travels in SW Pennsylvania. This from the Johnstown Flood NP.... http://t.co/GmZsBSlkn8	Sun Aug 10 06:07:53 +0000 2014	World	Athens				54	SW Pennsylvania	5195561	Johnstown	US	-78.92197	40.32674			true			true
3397	498350001312251905	Photo: Instagram ecogator by ecogator More travels in SW Pennsylvania. This from the Johnstown Flood NP.... http://t.co/GmZsBSlkn8	Sun Aug 10 06:07:53 +0000 2014	World	Athens				85	Johnstown Flood NP	5195565	Johnstown Flood National Memorial	US	-78.77425	40.34587						
3398	557524101360005120	RT @PiwanaSphiwe: #Malaria the institute emphasises patients must remind health authorities that they need to test them for malaria, urgent…	Tue Jan 20 13:04:38 +0000 2015	Pretoria, South Africa																	
3399	502184332661129216	RT @harikondabolu: If #Ferguson was in the Middle East, we would've armed the rebels.	Wed Aug 20 20:04:09 +0000 2014	Oakland, CA	Alaska				23	Ferguson	4386387	Ferguson	US	-90.30539	38.74422						
3400	502184332661129216	RT @harikondabolu: If #Ferguson was in the Middle East, we would've armed the rebels.	Wed Aug 20 20:04:09 +0000 2014	Oakland, CA	Alaska				43	Middle East	6269133	Middle East		35.85869	33.13906			true			
3401	511213967419920384	RT @realfriendsband: Oh and if you're at riot fest and don't see @puptheband on the revolt stage at 2 then you are dead to me :-(	Sun Sep 14 18:04:42 +0000 2014		Casablanca																
3402	512693859998908416	"RT @paddypower: Pardew has said that a fan protest could put a win in jeopardy. 
I think the sh*te football's got that job covered, Alan."	Thu Sep 18 20:05:16 +0000 2014	Devon	Amsterdam																
3403	516332946941546496	There is no use in even getting mad when riot and its client fucks up. Just useless man. I lose 21 lp to a game the client wouldnt let me in	Sun Sep 28 21:05:42 +0000 2014	Kentucky	Atlantic Time (Canada)																
3404	537139326002266113	Honestly people just want a reason to riot, I bet they didn't even bothered to read the facts.	Tue Nov 25 07:02:49 +0000 2014	Los Angeles	Pacific Time (US & Canada)																
3405	561404602751647744	RT @SaiyanSyrian: The majority of rebels involved in the battle for Ariha are FSA from the city. They know every detail of the place. http:…	Sat Jan 31 06:04:22 +0000 2015	Helsinki, Finland	Helsinki				68	Ariha	172994	ArÃ?Â«Ã¡Â¸Â©Ã?Â?	SY	36.60964	35.81374						
3406	522825992822210560	"""Flash flood warning for this area!"" as I look out and the street is flooded. Neat."	Thu Oct 16 19:06:44 +0000 2014		Eastern Time (US & Canada)																
3407	487023733929172992	RT @SCEC: Best resource for the latest #earthquake information is http://t.co/syZNSB3V2f via @USGS - works well on mobile too!	Thu Jul 10 00:01:21 +0000 2014	Los Angeles	Central Time (US & Canada)																
3408	548961944003411969	RT @KeeganNYC: NYPD demand no protests until officers laid to rest, then protest. At the funeral: http://t.co/NiXZUBIK7F #Ramos http://t.co…	Sat Dec 27 22:01:41 +0000 2014	Annapolis, MD	Quito																
3409	518159222337716224	Kinda weird how Africa is always at the front line for a lot of sicknesses and diseases. Malaria, aids, Ebola	Fri Oct 03 22:02:40 +0000 2014	Giannia		33.632791	-83.775227	7142eb97ae21e839	16	Africa	6255146	Africa		21.09375	7.1881						
3410	535704220637622273	RT @BookForex: EncyclopediaVi  @VioletL_Phoenix     :“@CBCNews: Violence against women needs to 'come out the shadows' http://t.co/kDn3UI95…	Fri Nov 21 08:00:13 +0000 2014	New York City	Eastern Time (US & Canada)																
3411	560997008148664320	The earthquake in Washington obviously was the government's fault.	Fri Jan 30 03:04:44 +0000 2015	Fort CollinsCO					18	Washington	5815135	Washington	US	-120.50147	47.50012						
3412	535402557490077696	RT @Syrianonymous: #UN security council lists the once called #Libya-n rebels, who were aided by #NATO &amp; #US, on the terrorist orgs list. T…	Thu Nov 20 12:01:31 +0000 2014	Mexico, D.F.																	
3413	499903287278440449	We as a people need to take a stand. but violence is not the answer! It just producing more bodies and chaos. #PrayForFerguson	Thu Aug 14 13:00:06 +0000 2014	"D (M) V  "	Eastern Time (US & Canada)				118	Ferguson	4386387	Ferguson	US	-90.30539	38.74422						
3414	558808910497607681	Campaigns: Uduaghan Decries Pre-election Violence  Uduaghan handed down the warning on Thursday night at the sta... http://t.co/eSgwR1BG5b	Sat Jan 24 02:10:01 +0000 2015	Nigeria	Amsterdam																
3415	535403446875467776	RT @OleMissMBB: Join us Thursday night as the Rebels take on Southern.  Tipoff set for 7 PM! http://t.co/GY0yEJHmg4	Thu Nov 20 12:05:03 +0000 2014	OLE MISS BASKETBALL	Central Time (US & Canada)																
3416	558899038527844352	RT @Partisangirl: How soon people forget, there was no #ISIS in #Syria until the Obama administration began arming the rebels in 2011. #ISI…	Sat Jan 24 08:08:09 +0000 2015						65	Syria	163843	Syrian Arab Republic	SY	38	35						
3417	519942025475801090	RT @Awaydays23: Hereford United fans protest at the Kidderminster v Welling game which is screened on BT Sport tonight #HUFC http://t.co/4z…	Wed Oct 08 20:06:53 +0000 2014		Amsterdam																
3418	493909287232471040	The stuff happening in Africa with the Ebola outbreak is almost exactly like watching on as someone is playing... http://t.co/yIN6l4RAqu	Tue Jul 29 00:02:05 +0000 2014	Okayama City, Japan	Irkutsk				23	Africa	6255146	Africa		21.09375	7.1881						
3419	493592431892246528	RT @smh: Visitors to Leichhardt MarketPlace, Norton Plaza and the library warned to be on the lookout for symptoms of measles http://t.co/U…	Mon Jul 28 03:03:00 +0000 2014						21	Leichhardt	7839745	Leichhardt	AU	151.17057	-33.86781						
